app_id,title,section_id,section_text,generated_answer,nli_score,nli_raw
1082720,Click Legends,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","The game contains elements of the following concept: ""Example: Karl Rossmann flees from a policeman.""",0.02,"[{'label': 'neutral', 'score': 0.9991312623023987}, {'label': 'contradiction', 'score': 0.0006631069700233638}, {'label': 'entailment', 'score': 0.00020560770644806325}]"
1082720,Click Legends,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"The game with the highest score is Mountain of Moolah, with a score of 100G gold collected. The game with the highest score in the series is DPS King, with a score of 1M DPS reached. The game with the highest score in the series is Boss Crusher, with a score of 152 Bosses Defeated",0.01,"[{'label': 'contradiction', 'score': 0.9988314509391785}, {'label': 'neutral', 'score': 0.0010748034110292792}, {'label': 'entailment', 'score': 9.368755127070472e-05}]"
978960,Starters Orders 7 Horse Racing,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game focuses on horse racing simulation, with a vast horse racing game world, thousands of horses, hundreds of jockeys and trainers, and a realistic history of horse racing.",0.08,"[{'label': 'neutral', 'score': 0.9948916435241699}, {'label': 'contradiction', 'score': 0.004310457035899162}, {'label': 'entailment', 'score': 0.0007979291258379817}]"
978960,Starters Orders 7 Horse Racing,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: First winner: Train your first winner | Group winner: Train a group",89.01,"[{'label': 'entailment', 'score': 0.890084445476532}, {'label': 'neutral', 'score': 0.1013261079788208}, {'label': 'contradiction', 'score': 0.00858940277248621}]"
978960,Starters Orders 7 Horse Racing,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game is a racing management game with a focus on horse racing simulation.",0.02,"[{'label': 'neutral', 'score': 0.994002640247345}, {'label': 'contradiction', 'score': 0.00580834224820137}, {'label': 'entailment', 'score': 0.0001889747945824638}]"
978960,Starters Orders 7 Horse Racing,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.",96.45,"[{'label': 'entailment', 'score': 0.9645329713821411}, {'label': 'neutral', 'score': 0.031111400574445724}, {'label': 'contradiction', 'score': 0.004355632234364748}]"
883130,New Star Manager,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,The game will contain elements of the concept mentioned in the prompt.,0.44,"[{'label': 'neutral', 'score': 0.9824796915054321}, {'label': 'contradiction', 'score': 0.013162554241716862}, {'label': 'entailment', 'score': 0.004357706289738417}]"
883130,New Star Manager,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"The game contains elements of the concept ""Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.""",99.66,"[{'label': 'entailment', 'score': 0.9966152310371399}, {'label': 'neutral', 'score': 0.0023650021757930517}, {'label': 'contradiction', 'score': 0.001019821735098958}]"
883130,New Star Manager,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","The game contains elements of the concept ""Example: Karl Rossmann flees from a policeman.""",0.02,"[{'label': 'neutral', 'score': 0.9992445707321167}, {'label': 'contradiction', 'score': 0.0005493465578183532}, {'label': 'entailment', 'score': 0.00020608316117431968}]"
883130,New Star Manager,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Based on the text material above, generate the response to the following quesion or instruction: Can you summarize the concept of ""interpretative openness"" in the context of the game ""Match""?",28.65,"[{'label': 'neutral', 'score': 0.6964091062545776}, {'label': 'entailment', 'score': 0.2865484654903412}, {'label': 'contradiction', 'score': 0.017042387276887894}]"
625860,God Awe-full Clicker,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"The game is a collection of 100 challenges that require the player to click on various elements in the game to progress. The game is designed to be challenging and rewarding, with each challenge requiring the player to think creatively and strategically to overcome obstacles. The game encourages the player to actively engage with the game and make connections between the elements, leading to",0.16,"[{'label': 'neutral', 'score': 0.9968186616897583}, {'label': 'entailment', 'score': 0.0016407315852120519}, {'label': 'contradiction', 'score': 0.0015405883314087987}]"
625860,God Awe-full Clicker,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"The game is a clicker that requires the player to click on various objects to progress. The game contains elements of the following concept: Not only cloudy spots prompt the player to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process. The game is designed to be endless, with the player being able to collect and",4.74,"[{'label': 'neutral', 'score': 0.825021505355835}, {'label': 'contradiction', 'score': 0.12759917974472046}, {'label': 'entailment', 'score': 0.04737931862473488}]"
